a,G,F_imp,u_imp,l,F,u,fracture_dissipation
0.0007846679687500001,8.558620529043854e-14,2.805369648753301e-07,7.162031427401332e-14,177615145.73853552,49.82761390137817,1.2720852557618592e-05,0.0004311035156250003
0.0007861328125,8.888704421445407e-14,2.8302489180834965e-07,7.257941120462552e-14,174286059.03205192,49.32729300125013,1.2649579545720935e-05,0.00043505859375
0.0007875976562500001,9.214516082458973e-14,2.815721170913246e-07,7.355862331689213e-14,171177080.8446426,48.19869305093885,1.2591550410336258e-05,0.00043901367187500017
0.0007890625,9.574963111467977e-14,2.814307179142648e-07,7.455238247906029e-14,167924215.22143835,47.25903244495891,1.251915032068471e-05,0.0004429687500000004
0.0007905273437500001,9.963292106320714e-14,2.809279183325663e-07,7.558416124719037e-14,164619186.21504265,46.24612530099302,1.2442603115259041e-05,0.0004469238281250001
0.0007919921875,1.045527910092122e-13,2.812820462901564e-07,7.672747870512032e-14,160699330.24558687,45.20183644893629,1.2330054439345364e-05,0.00045087890625000027
0.00079345703125,1.0981657118227421e-13,2.7774015814069655e-07,7.786869950872509e-14,156800680.19514632,43.54984571396873,1.220986504887955e-05,0.000454833984375
0.0007949218750000001,1.155893197808968e-13,2.760771225720635e-07,7.907344167596426e-14,152835072.76891333,42.19426711813353,1.2085195212634422e-05,0.0004587890625000002
0.0007963867187500001,1.2308779332818926e-13,2.7587102799111226e-07,8.041225911253599e-14,148106592.13466957,40.858317824451674,1.1909585663007736e-05,0.0004627441406250004
0.0007978515625000001,1.3125102479747788e-13,2.7932962769542006e-07,8.177329396694578e-14,143426873.18408537,40.06337508802879,1.1728487863642066e-05,0.0004666992187500001
0.00079931640625,1.4143496628314337e-13,2.79974494814323e-07,8.327896034131976e-14,138166732.29346806,38.683161074009526,1.1506381819157471e-05,0.00047065429687499983
0.0008007812500000001,1.5399191300941946e-13,2.7404354944239117e-07,8.488786987249768e-14,132413701.18679257,36.2871206680328,1.124031703568024e-05,0.000474609375
0.0008022460937500001,1.6952187252335757e-13,2.7880498655828885e-07,8.663758993625264e-14,126202806.14052145,35.18597166962642,1.0933906967206885e-05,0.0004785644531250002
0.0008037109375000001,1.908607499196354e-13,2.7738066687892617e-07,8.864702550045132e-14,118938804.55644846,32.991324925649934,1.0543571240508682e-05,0.00048251953125000036
0.00080517578125,2.0574709396810522e-13,2.7792931184961416e-07,9.085078356297021e-14,114555257.84022845,31.838263980289813,1.0407434936042841e-05,0.0004864746093750001
0.0008066406250000001,1.8704695553609278e-13,2.7960650167827594e-07,9.336282856864713e-14,120145237.4776506,33.593389544431574,1.121709920996529e-05,0.0004904296875000003
