u,F,fracture_dissipation,l,a,Nl_Ntot
1.266852275123097e-05,66.54918585161676,0.0003107757444898369,238700000.0,0.0007477965786557751,0.2990314769975787
1.26741984350297e-05,66.38270337226066,0.00031200891594224014,238090000.0,0.0007482533088233319,0.30024213075060535
1.2681265095684575e-05,66.21944218428969,0.00031326793403784506,237500000.0,0.000748719611821704,0.30145278450363194
1.2687438274505598e-05,66.04602766992868,0.0003145622336757081,236880000.0,0.0007491989820579496,0.3026634382566586
1.2694076266700463e-05,65.8766759955749,0.0003158461063714186,236270000.0,0.0007496744904637683,0.30387409200968524
1.2701721900616473e-05,65.71218374920912,0.0003171317725229712,235670000.0,0.0007501506631124914,0.3050847457627119
1.2709682169352581e-05,65.55467645405709,0.00031838334308035464,235100000.0,0.0007506142077633742,0.3062953995157385
1.2714286796992404e-05,65.37943075361729,0.0003196378724553992,234470000.0,0.00075107884827265,0.3075060532687651
1.2718891730077812e-05,65.20261229797364,0.00032090420574309373,233830000.0,0.0007515478606014258,0.30871670702179177
1.2727616769806774e-05,65.04893726257659,0.0003221609267699106,233270000.0,0.0007520133128335802,0.3099273607748184
1.2739684287252827e-05,64.89235807567788,0.0003235425762702202,232710000.0,0.0007525250348707318,0.31113801452784506
1.2749001453937547e-05,64.73492962937213,0.0003248381566147642,232140000.0,0.0007530048794427852,0.31234866828087166
1.273701728389954e-05,64.49547201719345,0.0003259648596274403,231280000.0,0.0007534221768548874,0.3135593220338983
1.2727281045295916e-05,64.27541189102234,0.00032704051359629463,230480000.0,0.0007538205672137224,0.31476997578692495
1.2749694038770613e-05,64.20149372694488,0.00032822413283430986,230210000.0,0.0007542589447092836,0.3159806295399516
1.2775483078782058e-05,64.10729324535313,0.00032964426765560507,229870000.0,0.0007547849205690226,0.3171912832929782
1.277750814271649e-05,63.91254153203338,0.0003309523229073461,229170000.0,0.0007552693854770748,0.31840193704600483
1.2761469994954028e-05,63.642094653774116,0.0003321656581700494,228190000.0,0.0007557187689077057,0.3196125907990315
1.2751241457290606e-05,63.40152235763738,0.00033336376900737453,227330000.0,0.0007561625136622705,0.32082324455205813
1.2743429383123395e-05,63.21097572808549,0.0003343204907680457,226640000.0,0.0007565168550551117,0.3220338983050847
1.2764090587484113e-05,63.1246953359169,0.00033551074768292823,226330000.0,0.0007569576909495126,0.32324455205811137
1.2809675896567895e-05,63.09454365551772,0.00033712877189415934,226220000.0,0.0007575569591758945,0.324455205811138
1.279081485604447e-05,62.83849103315934,0.00033815642217272423,225290000.0,0.0007579375703901778,0.32566585956416466
1.2779051048788466e-05,62.606532926532125,0.0003392572099701969,224460000.0,0.0007583452695744269,0.3268765133171913
1.2778121452883892e-05,62.41171278755039,0.00034046225079737514,223760000.0,0.0007587915809919004,0.3280871670702179
1.2786795345738185e-05,62.260088292785305,0.00034169354739327584,223210000.0,0.0007592476167681599,0.32929782082324455
1.2805232743608598e-05,62.157687238018056,0.0003429119459559258,222840000.0,0.0007596988754950672,0.3305084745762712
1.281432322136287e-05,61.96951452807099,0.00034438633578270304,222160000.0,0.000760244945801281,0.33171912832929784
1.2800356294148511e-05,61.70803929837068,0.0003456110070719527,221220000.0,0.0007606985277602624,0.33292978208232443
1.2786306161166771e-05,61.439320926417025,0.0003468820929355385,220250000.0,0.0007611693003023312,0.3341404358353511
1.2780653638376187e-05,61.2351603249258,0.000348005357000919,219520000.0,0.00076158532403025,0.3353510895883777
1.2779373528133624e-05,61.05458267670985,0.00034910626954503377,218870000.0,0.0007619930694169591,0.3365617433414044
1.279988875922588e-05,60.96534000434044,0.0003502854441213912,218550000.0,0.0007624298007415359,0.33777239709443097
1.2792087164238901e-05,60.74721961397939,0.0003514258672428261,217760000.0,0.0007628521796754007,0.3389830508474576
1.2799525758247874e-05,60.61436634933152,0.0003524910648071782,217280000.0,0.0007632466972918274,0.34019370460048426
1.2785256662600412e-05,60.368477900444894,0.00035362180897256914,216400000.0,0.0007636654914271574,0.3414043583535109
1.2800027793886075e-05,60.2303795178813,0.0003549393007015531,215900000.0,0.0007641534513267811,0.34261501210653755
1.2815025796978804e-05,60.093198103847755,0.0003562523561810549,215400000.0,0.000764639768171041,0.34382566585956414
1.2822886598886879e-05,59.911231893661835,0.00035763421503899064,214750000.0,0.0007651515677480542,0.3450363196125908
1.2820676789424305e-05,59.7071762477284,0.00035886465150921824,214010000.0,0.0007656072849592496,0.34624697336561744
1.2808875211695618e-05,59.4767697443869,0.00035998202796155886,213180000.0,0.0007660211280897461,0.3474576271186441
1.280159498369097e-05,59.25247135433489,0.00036119527567166234,212380000.0,0.0007664704790934882,0.3486682808716707
1.2810344067954326e-05,59.10397688753823,0.0003623933226696092,211840000.0,0.0007669142002038389,0.3498789346246973
1.280321982452219e-05,58.91451792091132,0.0003633835439363571,211160000.0,0.0007672809488211529,0.35108958837772397
1.2832738471858035e-05,58.823489233097966,0.00036482360447306217,210830000.0,0.0007678143045754881,0.3523002421307506
1.282142934424706e-05,58.59027508926194,0.00036598704241454303,209990000.0,0.0007682452075167774,0.35351089588377727
1.2844536966619717e-05,58.46537010037872,0.0003674649272428834,209540000.0,0.0007687925722680146,0.35472154963680386
1.281784463010225e-05,58.17090551675118,0.00036858128982216034,208480000.0,0.000769206039889969,0.3559322033898305
1.2827984639374073e-05,58.0147436335792,0.0003698751866891348,207920000.0,0.0007696852609518114,0.35714285714285715
1.2844738485285031e-05,57.85601782249505,0.0003713622520035389,207350000.0,0.0007702360258830722,0.3583535108958838
1.2834885254744756e-05,57.592951236182564,0.000372751066783946,206400000.0,0.0007707504017276674,0.3595641646489104
1.2840067951350776e-05,57.38056758370441,0.0003742475384392492,205640000.0,0.0007713046504888907,0.36077481840193704
1.285049627486022e-05,57.19319450066738,0.0003757391646064572,204960000.0,0.0007718571046248937,0.3619854721549637
1.285049627486022e-05,13.225323169249952,nan,nan,nan,nan
1.7534341281886766e-05,18.045787886537898,0.0004972684867393511,64589000.0,0.0008168679646741137,0.46731234866828086
2.0237467674917333e-05,20.60289846576489,0.000499306806990937,73741000.0,0.000817622898100627,0.4685230024213075
2.0825972005096635e-05,21.040778503951714,0.0005009504198471775,75309000.0,0.0008182316436029383,0.46973365617433416
2.089388983794208e-05,20.99929942956004,0.0005021013093598326,75161000.0,0.0008186578989779958,0.47094430992736075
2.0920368265045665e-05,20.927487265235822,0.0005031315824912079,74904000.0,0.0008190394816192458,0.4721549636803874
2.0997390171949632e-05,20.893535015148444,0.000504295189733798,74783000.0,0.0008194704472646496,0.47336561743341404
2.1013836600117883e-05,20.807254020581595,0.0005053781217940872,74474000.0,0.0008198715332129048,0.4745762711864407
2.109290039236849e-05,20.75768155615496,0.0005067227675143502,74297000.0,0.0008203695501463355,0.47578692493946734
2.1131038414314913e-05,20.684046150021455,0.0005078953454367108,74034000.0,0.0008208038382657284,0.47699757869249393
2.1178383740680975e-05,20.62176358554222,0.0005090431253955523,73811000.0,0.0008212289419541882,0.4782082324455206
2.1222464509293136e-05,20.534325548850497,0.0005104287291331531,73498000.0,0.00082174212852367,0.4794188861985472
2.1226278045542072e-05,20.436136121992487,0.0005115120571857248,73147000.0,0.0008221433611357335,0.48062953995157387
2.1263053690107332e-05,20.35249684220684,0.0005127761905888085,72848000.0,0.0008226115586924312,0.48184019370460046
2.134455937323455e-05,20.306035961417084,0.0005140997955002189,72682000.0,0.0008231017827336944,0.4830508474576271
2.138477923212039e-05,20.2175207150769,0.0005154609098775649,72366000.0,0.0008236058991697485,0.48426150121065376
2.1371682042142774e-05,20.095414673077077,0.0005166372603757443,71929000.0,0.0008240415845394445,0.4854721549636804
2.1397820456707766e-05,20.01031546045746,0.000517811667743811,71625000.0,0.000824476550231321,0.48668280871670705
2.1426895774154367e-05,19.944795177139063,0.0005188055325065336,71390000.0,0.0008248446482915886,0.48789346246973364
2.149335979515687e-05,19.885717380077672,0.000520102255842664,71179000.0,0.0008253249161938592,0.4891041162227603
2.1529970957870268e-05,19.799647457232346,0.000521393012909805,70872000.0,0.0008258029743668743,0.49031476997578693
2.1571845434164e-05,19.7312984452195,0.0005225438733730985,70627000.0,0.000826229218982909,0.4915254237288136
2.1627831100554803e-05,19.66908060652364,0.0005237665569663963,70405000.0,0.0008266820647582045,0.4927360774818402
2.164506776723299e-05,19.571535437128535,0.0005249909530847962,70056000.0,0.0008271355448020563,0.4939467312348668
2.162526764025236e-05,19.461134418472927,0.0005259945654551834,69661000.0,0.0008275072530873849,0.49515738498789347
2.1662625067885655e-05,19.399751254066235,0.0005270237550477663,69442000.0,0.0008278884344179711,0.4963680387409201
2.175883333383556e-05,19.361406443822805,0.0005283770736815252,69305000.0,0.0008283896635415856,0.4975786924939467
2.1789900410795475e-05,19.274532661773854,0.0005296285351437895,68994000.0,0.0008288531677868687,0.49878934624697335
2.184193439648312e-05,19.19827880153126,0.0005309641410234272,68722000.0,0.0008293478366311789,0.5
2.1872947849284144e-05,19.103797763348584,0.0005322961538136691,68384000.0,0.0008298411747016388,0.5012106537530266
2.193779053219651e-05,19.022814150166862,0.0005338023678878452,68094000.0,0.0008303990317661485,0.5024213075060533
2.2003286772537983e-05,18.952975176152798,0.0005351934030054157,67845000.0,0.0008309142299578414,0.5036319612590799
2.2023650666970067e-05,18.849315049007494,0.0005365295353493074,67474000.0,0.0008314090937889123,0.5048426150121066
2.208011163148014e-05,18.76355407486264,0.0005380090089989871,67167000.0,0.0008319570469924974,0.5060532687651331
2.2031913598505868e-05,18.634528372269518,0.0005389864601037284,66706000.0,0.0008323190659201793,0.5072639225181598
2.2096165377475077e-05,18.567958107393576,0.0005403198222403085,66468000.0,0.0008328129037485423,0.5084745762711864
2.2133743476587186e-05,18.49075219506482,0.0005415217612127452,66192000.0,0.0008332580663309263,0.5096852300242131
2.2163222255676294e-05,18.416368934526723,0.0005426177474037965,65926000.0,0.0008336639871424268,0.5108958837772397
2.2238132519504592e-05,18.366702228431674,0.000543858272406962,65748000.0,0.000834123440847303,0.5121065375302664
2.2271626941353884e-05,18.28008665203404,0.0005451282882294347,65439000.0,0.0008345938170778483,0.513317191283293
2.2308458284718602e-05,18.19401716060765,0.0005464234411339484,65131000.0,0.0008350735033387794,0.5145278450363197
2.231821796059268e-05,18.104180741570644,0.0005475158328835686,64810000.0,0.0008354780928756758,0.5157384987893463
2.2318900242155045e-05,18.017570276841838,0.0005484907125490213,64500000.0,0.0008358391594184359,0.5169491525423728
2.236361571994078e-05,17.958200911587685,0.0005495565660154025,64288000.0,0.0008362339199615401,0.5181598062953995
2.236735869620415e-05,17.869568225360094,0.0005505817171821934,63971000.0,0.0008366136055788701,0.5193704600484261
2.2436662671326544e-05,17.81470209393048,0.000551817776835132,63775000.0,0.0008370714054503288,0.5205811138014528
2.249838965664421e-05,17.75192251824157,0.0005530772631483551,63550000.0,0.0008375378818626337,0.5217917675544794
2.2504423244910887e-05,17.669367392141837,0.0005540623445832691,63255000.0,0.0008379027268385278,0.5230024213075061
2.261438521022883e-05,17.63106797370454,0.0005554678932862456,63118000.0,0.0008384233004322228,0.5242130750605327
2.267317446545611e-05,17.556963053092048,0.0005568266664820829,62853000.0,0.0008389265497640144,0.5254237288135594
2.266886155995724e-05,17.45730445582814,0.0005579202378569379,62497000.0,0.0008393315761991458,0.5266343825665859
2.266059081607529e-05,17.362130494616967,0.0005589285589838347,62156000.0,0.0008397050284683668,0.5278450363196125
2.2712173482807718e-05,17.293777565437235,0.0005601545508234129,61912000.0,0.0008401590995200625,0.5290556900726392
2.276799934069766e-05,17.231721538920443,0.000561343568019967,61690000.0,0.000840599476259527,0.5302663438256658
2.2794039666036303e-05,17.144186900741175,0.0005625657447073706,61377000.0,0.0008410521342918987,0.5314769975786925
2.283184201195164e-05,17.07268709323481,0.0005637062085697364,61121000.0,0.0008414745283149972,0.5326876513317191
2.2933526529986927e-05,17.02741416072836,0.0005650956233660183,60960000.0,0.0008419891263876942,0.5338983050847458
2.300691183841771e-05,16.952879917435293,0.000566582169746372,60693000.0,0.0008425396991211584,0.5351089588377724
2.2993678992708072e-05,16.85213193250418,0.0005676299217327263,60333000.0,0.0008429277554124008,0.5363196125907991
2.2975462531123664e-05,16.747219451089922,0.0005686829853623423,59957000.0,0.0008433177789789252,0.5375302663438256
2.3019095474740836e-05,16.68228581462319,0.0005697988276510926,59725000.0,0.0008437310539006846,0.5387409200968523
2.3051107640242334e-05,16.618033583973403,0.0005708087225150385,59495000.0,0.0008441050890354793,0.5399515738498789
2.314946555221287e-05,16.567610749473126,0.0005722113272376124,59315000.0,0.0008446245722660623,0.5411622276029056
2.319660102643713e-05,16.484097939055946,0.0005735739287010317,59017000.0,0.0008451292394747362,0.5423728813559322
2.3209502802256117e-05,16.38494250762577,0.0005748332255167314,58662000.0,0.000845595645702773,0.5435835351089588
2.3281029578585098e-05,16.326042854657082,0.0005761064997118259,58451000.0,0.0008460672287379932,0.5447941888619855
2.3358888005215874e-05,16.252749918936697,0.0005776002457360528,58189000.0,0.0008466204680062254,0.5460048426150121
2.3361269297047558e-05,16.164712074979047,0.0005786556077158465,57874000.0,0.0008470113428135565,0.5472154963680388
2.3368013416889877e-05,16.067235559964065,0.0005798541221592037,57526000.0,0.0008474552370518369,0.5484261501210653
2.3438928960466177e-05,16.007948584722694,0.0005811233459071445,57314000.0,0.0008479253199214446,0.549636803874092
2.3445292005855897e-05,15.923490984438954,0.0005821702042732806,57012000.0,0.0008483130452422357,0.5508474576271186
2.3481866847229205e-05,15.858390409689164,0.000583229901630975,56779000.0,0.0008487055257450855,0.5520581113801453
2.3548499029940484e-05,15.803851169280732,0.0005844046993691694,56584000.0,0.0008491406360184909,0.5532687651331719
2.361224666959531e-05,15.740802530873365,0.0005856599774893105,56358000.0,0.0008496055538407654,0.5544794188861986
2.362738116411075e-05,15.658506702317357,0.0005867568230032192,56064000.0,0.0008500117929199908,0.5556900726392252
2.373975718168578e-05,15.615530534900605,0.0005881501082276022,55910000.0,0.0008505278244845771,0.5569007263922519
2.373301508866538e-05,15.5148246098514,0.0005893021658123333,55550000.0,0.0008509545124789218,0.5581113801452785
2.3747365238800302e-05,15.42256996600007,0.0005905134434765542,55220000.0,0.0008514031338360408,0.559322033898305
2.3761367905696114e-05,15.345483688067288,0.0005915401184470452,54944000.0,0.0008517833838251115,0.5605326876513317
2.3825402380946145e-05,15.287573032136626,0.0005927238915521839,54737000.0,0.0008522218183084963,0.5617433414043583
2.3836313470060548e-05,15.21001951703468,0.0005937341817865694,54460000.0,0.0008525959998767871,0.562953995157385
2.386632310562254e-05,15.14468978981653,0.0005947449550707882,54226000.0,0.0008529703603524237,0.5641646489104116
2.3894241723861798e-05,15.07764585765662,0.0005957595210545246,53986000.0,0.0008533461255315853,0.5653753026634383
2.3983544772830674e-05,15.035824716881319,0.0005969387204576365,53837000.0,0.0008537828660512564,0.5665859564164649
2.4046143221010297e-05,14.975304706269206,0.0005981403216060732,53621000.0,0.0008542279035136404,0.5677966101694916
2.4115027486175308e-05,14.917249243195402,0.00059935914627563,53413000.0,0.0008546793200579207,0.5690072639225182
2.4178916427396146e-05,14.860150251111646,0.0006005313144662891,53209000.0,0.0008551134564248315,0.5702179176755447
2.4147898400859024e-05,14.769936563290337,0.0006013987429437764,52886000.0,0.0008554347262313082,0.5714285714285714
2.4156904332197204e-05,14.689708353709861,0.0006024406439209953,52599000.0,0.0008558206154821301,0.572639225181598
2.419447269132677e-05,14.632241035003357,0.0006034166663992018,52393000.0,0.0008561821052888731,0.5738498789346247
2.4308816751302812e-05,14.597017914093083,0.0006046850461918659,52267000.0,0.0008566518755824525,0.5750605326876513
2.4348809918696208e-05,14.519335614658791,0.0006059251419501548,51990000.0,0.0008571111703077447,0.576271186440678
2.4387585459172863e-05,14.440265551613154,0.0006071741728906432,51707000.0,0.0008575737743597774,0.5774818401937046
2.4391676319333877e-05,14.350568029555353,0.0006083028895488507,51386000.0,0.000857991817566521,0.5786924939467313
2.4435874308635455e-05,14.283112573012552,0.0006094473792425333,51145000.0,0.0008584157026382553,0.5799031476997578
2.445899070357672e-05,14.208630711129107,0.0006105282913398273,50878000.0,0.0008588160404520679,0.5811138014527845
2.4553729105550684e-05,14.166200823350202,0.0006117250360535045,50727000.0,0.0008592592792349113,0.5823244552058111
2.465652989467209e-05,14.11232461904306,0.0006131226614593835,50534000.0,0.0008597769182741257,0.5835351089588378
2.466824810728564e-05,14.026303055768594,0.0006142701002021514,50226000.0,0.0008602018955862619,0.5847457627118644
2.4704838418554685e-05,13.949763759379637,0.0006154771779375303,49952000.0,0.00086064896141418,0.585956416464891
2.4748510704528137e-05,13.889708274948854,0.0006165290047334411,49738000.0,0.000861038526894147,0.5871670702179177
2.482023912099831e-05,13.844951243765834,0.0006175861978064763,49578000.0,0.0008614300798841601,0.5883777239709443
2.4965490812973413e-05,13.79605266867648,0.0006192070921275326,49403000.0,0.0008620304111141809,0.589588377723971
2.4927736830573573e-05,13.686207357964141,0.000620326793284872,49010000.0,0.0008624451152465288,0.5907990314769975
2.501223138169296e-05,13.618719467824057,0.0006217526288137081,48768000.0,0.0008629732024794311,0.5920096852300242
2.5079826632675483e-05,13.549370182417585,0.0006230864924773068,48520000.0,0.0008634672260585417,0.5932203389830508
2.5049226922669298e-05,13.448639900552713,0.0006241453958543324,48160000.0,0.0008638594124944771,0.5944309927360775
2.5127143449902583e-05,13.39244537852834,0.0006253775443450049,47959000.0,0.0008643157637873188,0.5956416464891041
2.5187860215098373e-05,13.33561958010252,0.0006265051928750074,47756000.0,0.0008647334113910235,0.5968523002421308
2.5206685020694583e-05,13.258958316931404,0.0006276014046670482,47481000.0,0.0008651394157584459,0.5980629539951574
2.5354080460395116e-05,13.212267721931909,0.0006291742284815172,47315000.0,0.0008657219430971381,0.5992736077481841
2.5456711618597228e-05,13.146836769010424,0.0006306916404221265,47081000.0,0.000866283947519586,0.6004842615012107
2.5525574813038077e-05,13.056396000224266,0.0006323048459935712,46757000.0,0.0008668814310645656,0.6016949152542372
2.5544598399478872e-05,12.962696192761625,0.0006336370557836837,46422000.0,0.0008673748420979406,0.6029055690072639
2.564756507235057e-05,12.90016453317398,0.0006351115177098988,46198000.0,0.0008679209391076498,0.6041162227602905
2.5683448949111968e-05,12.818917661321791,0.0006363936771266024,45908000.0,0.0008683958129656883,0.6053268765133172
2.5703350268714885e-05,12.722854935539509,0.0006377611596249446,45564000.0,0.0008689022879650743,0.6065375302663438
2.5796217880397956e-05,12.648421661217382,0.0006393187135411087,45298000.0,0.0008694791597858758,0.6077481840193705
2.5816793439251257e-05,12.557355754095504,0.000640632548499791,44972000.0,0.0008699657653261284,0.6089588377723971
2.582277632325142e-05,12.485502401630256,0.0006416029176001002,44715000.0,0.0008703251612892059,0.6101694915254238
2.58449913063843e-05,12.41666377409715,0.000642635631284477,44468000.0,0.0008707076478389751,0.6113801452784504
2.591441937159466e-05,12.35880425522868,0.0006438221814287552,44261000.0,0.0008711471108553745,0.612590799031477
2.5991524138629724e-05,12.297021826291951,0.000645108470905837,44040000.0,0.0008716235143654047,0.6138014527845036
2.6066800898579685e-05,12.23664539299902,0.0006463641603352781,43824000.0,0.000872088584524457,0.6150121065375302
2.6111436559256648e-05,12.16569036355285,0.0006475695364386627,43571000.0,0.0008725350201183032,0.6162227602905569
2.6122180977260283e-05,12.097350605491215,0.0006485337564601709,43326000.0,0.0008728921386447877,0.6174334140435835
2.6123782927873554e-05,12.027467579119032,0.0006494615813575573,43076000.0,0.0008732357774956716,0.6186440677966102
2.621666226715496e-05,11.985451462428152,0.0006505767290625845,42926000.0,0.0008736487951642002,0.6198547215496368
2.6295536130562805e-05,11.930672064689317,0.0006517762116369883,42730000.0,0.0008740930479695349,0.6210653753026635
2.6368465806293255e-05,11.864461778833325,0.0006530899842964044,42493000.0,0.0008745796304359853,0.6222760290556901
2.641830715026204e-05,11.800571925286645,0.0006542346615315373,42264000.0,0.000875003584967516,0.6234866828087167
2.6518032204384605e-05,11.738237639790142,0.0006556593865876872,42041000.0,0.0008755312609142382,0.6246973365617433
2.655325102483427e-05,11.6681828132962,0.0006568042377155834,41791000.0,0.0008759552798504961,0.62590799031477
2.6608382393130822e-05,11.595100045298043,0.0006581049820459932,41529000.0,0.0008764370370099071,0.6271186440677966
2.6637910827897035e-05,11.525455739176584,0.0006592096504194096,41280000.0,0.0008768461734445057,0.6283292978208233
2.6735608164089354e-05,11.469557137329257,0.0006605253846341572,41080000.0,0.0008773334824129308,0.6295399515738499
2.678328782727516e-05,11.399780999416874,0.0006617384976290648,40830000.0,0.0008777827835221558,0.6307506053268765
2.6780257574158543e-05,11.32355828156147,0.0006627480046751422,40557000.0,0.000878156675020703,0.6319612590799032
2.6815210078084814e-05,11.264936154195336,0.0006637366692735562,40348000.0,0.0008785228470941897,0.6331719128329297
2.6926596481023495e-05,11.222841418854495,0.0006649364181411675,40197000.0,0.0008789671985266383,0.6343825665859564
2.701338999030184e-05,11.167146587095495,0.0006661822181202153,39998000.0,0.0008794286059262856,0.635593220338983
2.7053634072228208e-05,11.099280098087528,0.0006673311898210726,39755000.0,0.0008798541510006771,0.6368038740920097
2.7075990184289083e-05,11.032916581327138,0.0006683596272046173,39518000.0,0.0008802350537353234,0.6380145278450363
2.7224293029611022e-05,10.981863993250956,0.0006698784468789394,39335000.0,0.0008807975795406278,0.639225181598063
2.7323320066568517e-05,10.923929031749607,0.0006712207508584327,39128000.0,0.0008812947291626625,0.6404358353510896
2.7386974870591637e-05,10.847907943448018,0.000672616206511488,38856000.0,0.00088181156458972,0.6416464891041163
2.7349753783828526e-05,10.756700800371691,0.0006736695181052843,38529000.0,0.0008822016799948296,0.6428571428571429
2.7443271413275814e-05,10.703706285405492,0.0006749052002469709,38340000.0,0.0008826593400473062,0.6440677966101694
2.7503965418383604e-05,10.642022477672914,0.0006760859741635117,38119000.0,0.000883096663720099,0.6452784503631961
2.7582142237305306e-05,10.580717640540081,0.0006773540402470548,37900000.0,0.0008835663178251151,0.6464891041162227
2.7642526009228844e-05,10.518895897819853,0.0006785342148526867,37678000.0,0.0008840034195309047,0.6476997578692494
2.7711110965655043e-05,10.460015567975423,0.000679716703153117,37468000.0,0.0008844413781606936,0.648910411622276
2.7780974865492813e-05,10.398089228396781,0.0006809481114410105,37246000.0,0.000884897455304358,0.6501210653753027
2.7829320418205387e-05,10.331780894197175,0.0006821306211567864,37009000.0,0.0008853354218657564,0.6513317191283293
2.7898003773905274e-05,10.273126747553732,0.0006833106474672364,36799000.0,0.0008857724686474045,0.652542372881356
2.7966055984553466e-05,10.210366769140943,0.0006845441174692191,36574000.0,0.0008862293093888796,0.6537530266343826
2.8027355551524178e-05,10.15116727197078,0.0006856930960408794,36363000.0,0.000886654857008013,0.6549636803874092
2.8107523807554166e-05,10.098163650027825,0.0006868512025117548,36173000.0,0.0008870837853305595,0.6561743341404358
2.8173747719229285e-05,10.036918627891934,0.0006880545133881304,35954000.0,0.0008875294560255134,0.6573849878934624
2.8221642069008502e-05,9.971600361097494,0.000689225122148029,35720000.0,0.0008879630148254759,0.6585956416464891
2.8290484740975223e-05,9.913040810861467,0.0006904040039310706,35510000.0,0.0008883996377080838,0.6598062953995157
2.8361993554319497e-05,9.851814071606205,0.0006916333709938507,35291000.0,0.0008888549588424469,0.6610169491525424
2.8427042404040908e-05,9.792880127752003,0.0006927983080284763,35080000.0,0.0008892864170034193,0.662227602905569
2.851241878042989e-05,9.74243642165331,0.0006939422816431189,34900000.0,0.0008897101109347685,0.6634382566585957
2.857860570352526e-05,9.682043107850086,0.000695134125627106,34684000.0,0.0008901515346325414,0.6646489104116223
2.8631586309322304e-05,9.618070780284704,0.0006963152854516173,34455000.0,0.0008905890012342123,0.6658595641646489
2.8702103663471034e-05,9.560554289023013,0.0006974875132771227,34249000.0,0.0008910231596881032,0.6670702179176755
2.8776513600688024e-05,9.50080950210188,0.0006987098753757053,34035000.0,0.0008914758863912819,0.6682808716707022
2.8841890218726897e-05,9.44178608162233,0.0006998787988889052,33824000.0,0.0008919088210258004,0.6694915254237288
2.8923784904564938e-05,9.38978075176999,0.0007010245366505301,33638000.0,0.0008923331683449207,0.6707021791767555
2.8996713890845393e-05,9.33245095968561,0.0007022047867082164,33433000.0,0.0008927702979959157,0.6719128329297821
2.905763689205394e-05,9.271334292351032,0.0007033863234465807,33214000.0,0.0008932079041953098,0.6731234866828087
2.9129840306179262e-05,9.21449694501861,0.0007045570180892011,33010000.0,0.0008936414948036877,0.6743341404358354
2.9202783774704375e-05,9.15409244790967,0.0007057824603865579,32794000.0,0.0008940953623212273,0.6755447941888619
2.926804136220494e-05,9.095020111718146,0.0007069531404318629,32583000.0,0.0008945289475231922,0.6767554479418886
2.9354781104192148e-05,9.044972351392722,0.0007080894879828872,32404000.0,0.0008949498169865344,0.6779661016949152
2.9439945871625596e-05,8.990224314084694,0.0007092873176119805,32208000.0,0.0008953934575899024,0.6791767554479419
2.951208478874365e-05,8.931677657468715,0.0007104846082586533,31998000.0,0.0008958368985701516,0.6803874092009685
2.9620371866786338e-05,8.876245768367214,0.0007117977506424924,31800000.0,0.0008963232476012031,0.6815980629539952
2.968751359875863e-05,8.809469333618603,0.0007130966140460844,31561000.0,0.000896804308121052,0.6828087167070218
2.9826225323824478e-05,8.741933244066905,0.0007147247757751103,31319000.0,0.0008974073309836541,0.6840193704600485
2.9878674599412902e-05,8.679753213907038,0.0007158922672224266,31097000.0,0.0008978397352234009,0.6852300242130751
2.9888214482058388e-05,8.602276810065701,0.0007170988083354662,30819000.0,0.0008982866023023045,0.6864406779661016
2.994725190355713e-05,8.55111479109749,0.000718127642274272,30636000.0,0.0008986676519092695,0.6876513317191283
3.006250837830298e-05,8.505438243807358,0.0007193145538218681,30473000.0,0.0008991072487787497,0.6888619854721549
3.023397448234975e-05,8.454046665526766,0.0007208298246753056,30289000.0,0.0008996684602059487,0.6900726392251816
3.025112721520515e-05,8.378745629767241,0.0007220532140234371,30019000.0,0.0009001215673719232,0.6912832929782082
3.0275259750843292e-05,8.308818566356345,0.000723221766344345,29769000.0,0.0009005543645278151,0.6924939467312349
3.0388402392802345e-05,8.257333895110415,0.0007244820983059812,29584000.0,0.0009010211541432359,0.6937046004842615
3.0488766916732306e-05,8.197056835522105,0.0007258260905038636,29369000.0,0.0009015189290313405,0.6949152542372882
3.0508969794193488e-05,8.132001729599741,0.0007269113800426372,29136000.0,0.0009019208881197752,0.6961259079903148
3.059099222736215e-05,8.086102068704951,0.0007279549050612828,28971000.0,0.0009023073788674217,0.6973365617433414
3.072791061595999e-05,8.039747672712025,0.000729229853531936,28806000.0,0.0009027795820047007,0.698547215496368
3.0828069216261266e-05,7.982514839536682,0.0007305224719581882,28601000.0,0.0009032583295699793,0.6997578692493946
3.094048846202785e-05,7.927568854295611,0.0007318345218492092,28404000.0,0.0009037442739740612,0.7009685230024213
3.096138206783833e-05,7.866301042005585,0.0007328748766459232,28185000.0,0.0009041295905654367,0.7021791767554479
3.1154928654224164e-05,7.811685678947425,0.0007344988862988773,27989000.0,0.0009047310756220864,0.7033898305084746
3.122825045275028e-05,7.746308569251081,0.0007358183467025943,27755000.0,0.0009052197646605,0.7046004842615012
3.1275272203133184e-05,7.684939678580929,0.0007369703181291052,27535000.0,0.000905646420744393,0.7058111380145279
3.140897249634327e-05,7.629360894087677,0.0007383675778699437,27336000.0,0.0009061639243521109,0.7070217917675545
3.146953857819312e-05,7.574054265159031,0.0007394794187396206,27138000.0,0.000906575717266806,0.7082324455205811
3.1551303061069665e-05,7.517952768500314,0.0007406846863418673,26937000.0,0.0009070221126750456,0.7094430992736077
3.166523040538605e-05,7.459826789607263,0.0007420456777978824,26729000.0,0.0009075261835846808,0.7106537530266344
3.1670509280424005e-05,7.393547448814107,0.0007431273391520619,26492000.0,0.0009079267989010436,0.711864406779661
